time	V(vo)
1.030269420271662e-03	5.234156e+00
1.032769420271663e-03	5.234159e+00
1.035269420271665e-03	5.234162e+00
1.037769420271666e-03	5.234165e+00
1.040269420271668e-03	5.234167e+00
1.042769420271669e-03	5.234169e+00
1.045269420271670e-03	5.234170e+00
1.048055134557386e-03	5.234172e+00
1.050840848843102e-03	5.234174e+00
1.053626563128818e-03	5.234175e+00
1.056412277414534e-03	5.234177e+00
1.059197991700250e-03	5.234178e+00
1.061983705985966e-03	5.234179e+00
1.064769420271682e-03	5.234179e+00
1.068112277414541e-03	5.234181e+00
1.071455134557400e-03	5.234182e+00
1.074797991700259e-03	5.234182e+00
1.078140848843118e-03	5.234183e+00
1.081483705985977e-03	5.234184e+00
1.084826563128836e-03	5.234184e+00
1.088169420271695e-03	5.234184e+00
1.091797991700268e-03	5.234185e+00
1.095426563128842e-03	5.234185e+00
1.099055134557415e-03	5.234185e+00
1.102683705985989e-03	5.234185e+00
1.106312277414562e-03	5.234186e+00
1.109940848843136e-03	5.234186e+00
1.113569420271709e-03	5.234186e+00
1.113669420271709e-03	5.234186e+00
1.120440848843142e-03	5.234186e+00
1.127212277414574e-03	5.234186e+00
1.133983705986007e-03	5.234187e+00
1.140755134557439e-03	5.234187e+00
1.147526563128871e-03	5.234187e+00
1.154297991700304e-03	5.234187e+00
1.161069420271736e-03	5.234187e+00
1.168050765881992e-03	5.234187e+00
1.175032111492248e-03	5.234187e+00
1.182013457102504e-03	5.234187e+00
1.188994802712760e-03	5.234187e+00
1.195976148323016e-03	5.234187e+00
1.202957493933272e-03	5.234187e+00
1.209938839543528e-03	5.234187e+00
1.210000001000000e-03	5.234187e+00
1.210000001100000e-03	5.234187e+00
1.210000001300000e-03	5.234187e+00
1.210000001700000e-03	5.234187e+00
1.210000002000000e-03	5.234187e+00
1.210000002080000e-03	5.234187e+00
1.210000002240000e-03	5.234187e+00
1.210000002560000e-03	5.234187e+00
1.210000003200000e-03	5.234187e+00
1.210000004480000e-03	5.234187e+00
1.210000004800000e-03	5.234187e+00
1.210000005440000e-03	5.234187e+00
1.210000006720000e-03	5.234187e+00
1.210000009280000e-03	5.234187e+00
1.210000014400000e-03	5.234187e+00
1.210000024640000e-03	5.234187e+00
1.210000037493701e-03	5.234187e+00
1.210000053073277e-03	5.234187e+00
1.210000075991055e-03	5.234187e+00
1.210000117091810e-03	5.234187e+00
1.210000193055922e-03	5.234187e+00
1.210000344984145e-03	5.234187e+00
1.210000509389788e-03	5.234187e+00
1.210000756687462e-03	5.234187e+00
1.210001082753108e-03	5.234187e+00
1.210001568007453e-03	5.234187e+00
1.210002265392651e-03	5.234187e+00
1.210003660163046e-03	5.234187e+00
1.210006449703835e-03	5.234187e+00
1.210011462900757e-03	5.234186e+00
1.210016477365794e-03	5.234186e+00
1.210024804418376e-03	5.234185e+00
1.210040173403305e-03	5.234183e+00
1.210065434086108e-03	5.234178e+00
1.210115955451713e-03	5.234162e+00
1.210186498913315e-03	5.234126e+00
1.210268231319524e-03	5.234062e+00
1.210368231319524e-03	5.233955e+00
1.210468231319524e-03	5.233818e+00
1.210568231319524e-03	5.233653e+00
1.210668231319524e-03	5.233460e+00
1.210768231319524e-03	5.233244e+00
1.210868231319524e-03	5.233006e+00
1.210968231319524e-03	5.232747e+00
1.211068231319524e-03	5.232470e+00
1.211168231319524e-03	5.232174e+00
1.211268231319524e-03	5.231863e+00
1.211368231319525e-03	5.231537e+00
1.211568231319525e-03	5.230846e+00
1.211868231319525e-03	5.229725e+00
1.212168231319525e-03	5.228525e+00
1.212568231319525e-03	5.226831e+00
1.212853945605240e-03	5.225559e+00
1.213139659890954e-03	5.224271e+00
1.213425374176669e-03	5.222965e+00
1.213711088462383e-03	5.221643e+00
1.213996802748097e-03	5.220304e+00
1.214282517033812e-03	5.218949e+00
1.214568231319526e-03	5.217577e+00
1.215225374176670e-03	5.214412e+00
1.215882517033813e-03	5.211260e+00
1.216539659890956e-03	5.208120e+00
1.217196802748099e-03	5.204991e+00
1.217853945605242e-03	5.201875e+00
1.218511088462386e-03	5.198771e+00
1.219168231319529e-03	5.195679e+00
1.220911088462387e-03	5.187588e+00
1.222653945605245e-03	5.179722e+00
1.224396802748103e-03	5.172080e+00
1.226139659890962e-03	5.164664e+00
1.227882517033820e-03	5.157473e+00
1.229625374176678e-03	5.150507e+00
1.231368231319536e-03	5.143765e+00
1.233396802748108e-03	5.136294e+00
1.235425374176681e-03	5.129193e+00
1.237453945605254e-03	5.122463e+00
1.239482517033826e-03	5.116104e+00
1.241511088462399e-03	5.110116e+00
1.243539659890971e-03	5.104498e+00
1.245568231319544e-03	5.099252e+00
